# Goxel 0.14.0
# One line per voxel
# X Y Z RRGGBB
60 123 13 bfbfbf
61 123 13 bfbfbf
60 124 13 bfbfbf
61 124 13 bfbfbf
60 125 13 bfbfbf
61 125 13 bfbfbf
48 126 13 bfbfbf
49 126 13 000000
54 126 13 000000
55 126 13 bfbfbf
56 126 13 bfbfbf
57 126 13 bfbfbf
58 126 13 bfbfbf
59 126 13 bfbfbf
60 126 13 bfbfbf
61 126 13 bfbfbf
62 126 13 bfbfbf
63 126 13 bfbfbf
48 127 13 bfbfbf
49 127 13 000000
54 127 13 000000
55 127 13 bfbfbf
56 127 13 bfbfbf
57 127 13 bfbfbf
58 127 13 bfbfbf
59 127 13 bfbfbf
60 127 13 bfbfbf
61 127 13 bfbfbf
62 127 13 bfbfbf
63 127 13 bfbfbf
60 118 14 000000
61 118 14 000000
60 119 14 bfbfbf
61 119 14 bfbfbf
60 120 14 bfbfbf
61 120 14 bfbfbf
60 121 14 bfbfbf
61 121 14 bfbfbf
60 122 14 bfbfbf
61 122 14 bfbfbf
60 123 14 bfbfbf
61 123 14 bfbfbf
60 124 14 bfbfbf
61 124 14 bfbfbf
60 125 14 bfbfbf
61 125 14 bfbfbf
48 126 14 bfbfbf
49 126 14 000000
54 126 14 000000
55 126 14 bfbfbf
56 126 14 bfbfbf
57 126 14 bfbfbf
58 126 14 bfbfbf
59 126 14 bfbfbf
60 126 14 bfbfbf
61 126 14 bfbfbf
62 126 14 bfbfbf
63 126 14 bfbfbf
48 127 14 bfbfbf
49 127 14 000000
54 127 14 000000
55 127 14 bfbfbf
56 127 14 bfbfbf
57 127 14 bfbfbf
58 127 14 bfbfbf
59 127 14 bfbfbf
60 127 14 bfbfbf
61 127 14 bfbfbf
62 127 14 bfbfbf
63 127 14 bfbfbf
60 118 15 000000
61 118 15 000000
60 119 15 bfbfbf
61 119 15 bfbfbf
60 120 15 bfbfbf
61 120 15 bfbfbf
60 121 15 bfbfbf
61 121 15 bfbfbf
60 122 15 bfbfbf
61 122 15 bfbfbf
60 123 15 bfbfbf
61 123 15 bfbfbf
60 124 15 bfbfbf
61 124 15 bfbfbf
60 125 15 bfbfbf
61 125 15 bfbfbf
48 126 15 bfbfbf
49 126 15 000000
54 126 15 000000
55 126 15 bfbfbf
56 126 15 bfbfbf
57 126 15 bfbfbf
58 126 15 bfbfbf
59 126 15 bfbfbf
60 126 15 bfbfbf
61 126 15 bfbfbf
62 126 15 bfbfbf
63 126 15 bfbfbf
48 127 15 bfbfbf
49 127 15 000000
54 127 15 000000
55 127 15 bfbfbf
56 127 15 bfbfbf
57 127 15 bfbfbf
58 127 15 bfbfbf
59 127 15 bfbfbf
60 127 15 bfbfbf
61 127 15 bfbfbf
62 127 15 bfbfbf
63 127 15 bfbfbf
64 112 0 ffffff
65 112 0 ffffff
66 112 0 ffffff
67 112 0 ffffff
68 112 0 ffffff
69 112 0 ffffff
70 112 0 ffffff
71 112 0 ffffff
72 112 0 ffffff
73 112 0 ffffff
74 112 0 ffffff
75 112 0 ffffff
76 112 0 ffffff
77 112 0 ffffff
78 112 0 ffffff
79 112 0 ffffff
64 113 0 ffffff
65 113 0 ffffff
66 113 0 ffffff
67 113 0 ffffff
68 113 0 ffffff
69 113 0 ffffff
70 113 0 ffffff
71 113 0 ffffff
72 113 0 ffffff
73 113 0 ffffff
74 113 0 ffffff
75 113 0 ffffff
76 113 0 ffffff
77 113 0 ffffff
78 113 0 ffffff
79 113 0 ffffff
64 114 0 ffffff
65 114 0 ffffff
66 114 0 ffffff
67 114 0 ffffff
68 114 0 ffffff
69 114 0 ffffff
70 114 0 ffffff
71 114 0 ffffff
72 114 0 ffffff
73 114 0 ffffff
74 114 0 ffffff
75 114 0 ffffff
76 114 0 ffffff
77 114 0 ffffff
78 114 0 ffffff
79 114 0 ffffff
64 115 0 ffffff
65 115 0 ffffff
66 115 0 ffffff
67 115 0 ffffff
68 115 0 ffffff
69 115 0 ffffff
70 115 0 ffffff
71 115 0 ffffff
72 115 0 ffffff
73 115 0 ffffff
74 115 0 ffffff
75 115 0 ffffff
76 115 0 ffffff
77 115 0 ffffff
78 115 0 ffffff
79 115 0 ffffff
64 116 0 ffffff
65 116 0 ffffff
66 116 0 ffffff
67 116 0 ffffff
68 116 0 ffffff
69 116 0 ffffff
70 116 0 ffffff
71 116 0 ffffff
72 116 0 ffffff
73 116 0 ffffff
74 116 0 ffffff
75 116 0 ffffff
76 116 0 ffffff
77 116 0 ffffff
78 116 0 ffffff
79 116 0 ffffff
64 117 0 ffffff
65 117 0 ffffff
66 117 0 ffffff
67 117 0 ffffff
68 117 0 ffffff
69 117 0 ffffff
70 117 0 ffffff
71 117 0 ffffff
72 117 0 ffffff
73 117 0 ffffff
74 117 0 ffffff
75 117 0 ffffff
76 117 0 ffffff
77 117 0 ffffff
78 117 0 ffffff
79 117 0 ffffff
64 118 0 ffffff
65 118 0 ffffff
66 118 0 ffffff
67 118 0 ffffff
68 118 0 ffffff
69 118 0 ffffff
70 118 0 ffffff
71 118 0 ffffff
72 118 0 ffffff
73 118 0 ffffff
74 118 0 ffffff
75 118 0 ffffff
76 118 0 ffffff
77 118 0 ffffff
78 118 0 ffffff
79 118 0 ffffff
64 119 0 ffffff
65 119 0 ffffff
66 119 0 ffffff
67 119 0 ffffff
68 119 0 ffffff
69 119 0 ffffff
70 119 0 ffffff
71 119 0 ffffff
72 119 0 ffffff
73 119 0 ffffff
74 119 0 ffffff
75 119 0 ffffff
76 119 0 ffffff
77 119 0 ffffff
78 119 0 ffffff
79 119 0 ffffff
64 120 0 ffffff
65 120 0 ffffff
66 120 0 ffffff
67 120 0 ffffff
68 120 0 ffffff
69 120 0 ffffff
70 120 0 ffffff
71 120 0 ffffff
72 120 0 ffffff
73 120 0 ffffff
74 120 0 ffffff
75 120 0 ffffff
76 120 0 ffffff
77 120 0 ffffff
78 120 0 ffffff
79 120 0 ffffff
64 121 0 ffffff
65 121 0 ffffff
66 121 0 ffffff
67 121 0 ffffff
68 121 0 ffffff
69 121 0 ffffff
70 121 0 ffffff
71 121 0 ffffff
72 121 0 ffffff
73 121 0 ffffff
74 121 0 ffffff
75 121 0 ffffff
76 121 0 ffffff
77 121 0 ffffff
78 121 0 ffffff
79 121 0 ffffff
64 122 0 ffffff
65 122 0 ffffff
66 122 0 ffffff
67 122 0 ffffff
68 122 0 ffffff
69 122 0 ffffff
70 122 0 ffffff
71 122 0 ffffff
72 122 0 ffffff
73 122 0 ffffff
74 122 0 ffffff
75 122 0 ffffff
76 122 0 ffffff
77 122 0 ffffff
78 122 0 ffffff
79 122 0 ffffff
64 123 0 ffffff
65 123 0 ffffff
66 123 0 ffffff
67 123 0 ffffff
68 123 0 ffffff
69 123 0 ffffff
70 123 0 ffffff
71 123 0 ffffff
72 123 0 ffffff
73 123 0 ffffff
74 123 0 ffffff
75 123 0 ffffff
76 123 0 ffffff
77 123 0 ffffff
78 123 0 ffffff
79 123 0 ffffff
64 124 0 ffffff
65 124 0 ffffff
66 124 0 ffffff
67 124 0 ffffff
68 124 0 ffffff
69 124 0 ffffff
70 124 0 ffffff
71 124 0 ffffff
72 124 0 ffffff
73 124 0 ffffff
74 124 0 ffffff
75 124 0 ffffff
76 124 0 ffffff
77 124 0 ffffff
78 124 0 ffffff
79 124 0 ffffff
64 125 0 ffffff
65 125 0 ffffff
66 125 0 ffffff
67 125 0 ffffff
68 125 0 ffffff
69 125 0 ffffff
70 125 0 ffffff
71 125 0 ffffff
72 125 0 ffffff
73 125 0 ffffff
74 125 0 ffffff
75 125 0 ffffff
76 125 0 ffffff
77 125 0 ffffff
78 125 0 ffffff
79 125 0 ffffff
64 126 0 3f3f3f
65 126 0 3f3f3f
66 126 0 3f3f3f
67 126 0 3f3f3f
68 126 0 3f3f3f
69 126 0 3f3f3f
70 126 0 3f3f3f
71 126 0 3f3f3f
72 126 0 3f3f3f
73 126 0 3f3f3f
74 126 0 3f3f3f
75 126 0 3f3f3f
76 126 0 3f3f3f
77 126 0 3f3f3f
78 126 0 3f3f3f
79 126 0 3f3f3f
64 127 0 3f3f3f
65 127 0 3f3f3f
66 127 0 3f3f3f
67 127 0 3f3f3f
68 127 0 3f3f3f
69 127 0 3f3f3f
70 127 0 3f3f3f
71 127 0 3f3f3f
72 127 0 3f3f3f
73 127 0 3f3f3f
74 127 0 3f3f3f
75 127 0 3f3f3f
76 127 0 3f3f3f
77 127 0 3f3f3f
78 127 0 3f3f3f
79 127 0 3f3f3f
64 112 1 ffffff
65 112 1 ffffff
66 112 1 ffffff
67 112 1 ffffff
68 112 1 ffffff
69 112 1 ffffff
70 112 1 ffffff
71 112 1 ffffff
72 112 1 ffffff
73 112 1 ffffff
74 112 1 ffffff
75 112 1 ffffff
76 112 1 ffffff
77 112 1 ffffff
78 112 1 ffffff
79 112 1 ffffff
64 113 1 ffffff
65 113 1 ffffff
66 113 1 ffffff
67 113 1 ffffff
68 113 1 ffffff
69 113 1 ffffff
70 113 1 ffffff
71 113 1 ffffff
72 113 1 ffffff
73 113 1 ffffff
74 113 1 ffffff
75 113 1 ffffff
76 113 1 ffffff
77 113 1 ffffff
78 113 1 ffffff
79 113 1 ffffff
64 114 1 ffffff
65 114 1 ffffff
66 114 1 ffffff
67 114 1 ffffff
68 114 1 ffffff
69 114 1 ffffff
70 114 1 ffffff
71 114 1 ffffff
72 114 1 ffffff
73 114 1 ffffff
74 114 1 ffffff
75 114 1 ffffff
76 114 1 ffffff
77 114 1 ffffff
78 114 1 ffffff
79 114 1 ffffff
64 115 1 ffffff
65 115 1 ffffff
66 115 1 ffffff
67 115 1 ffffff
68 115 1 ffffff
69 115 1 ffffff
70 115 1 ffffff
71 115 1 ffffff
72 115 1 ffffff
73 115 1 ffffff
74 115 1 ffffff
75 115 1 ffffff
76 115 1 ffffff
77 115 1 ffffff
78 115 1 ffffff
79 115 1 ffffff
64 116 1 ffffff
65 116 1 ffffff
66 116 1 ffffff
67 116 1 ffffff
68 116 1 ffffff
69 116 1 ffffff
70 116 1 ffffff
71 116 1 ffffff
72 116 1 ffffff
73 116 1 ffffff
74 116 1 ffffff
75 116 1 ffffff
76 116 1 ffffff
77 116 1 ffffff
78 116 1 ffffff
79 116 1 ffffff
64 117 1 ffffff
65 117 1 ffffff
66 117 1 ffffff
67 117 1 ffffff
68 117 1 ffffff
69 117 1 ffffff
70 117 1 ffffff
71 117 1 ffffff
72 117 1 ffffff
73 117 1 ffffff
74 117 1 ffffff
75 117 1 ffffff
76 117 1 ffffff
77 117 1 ffffff
78 117 1 ffffff
79 117 1 ffffff
64 118 1 ffffff
65 118 1 ffffff
66 118 1 ffffff
67 118 1 ffffff
68 118 1 ffffff
69 118 1 ffffff
70 118 1 ffffff
71 118 1 ffffff
72 118 1 ffffff
73 118 1 ffffff
74 118 1 ffffff
75 118 1 ffffff
76 118 1 ffffff
77 118 1 ffffff
78 118 1 ffffff
79 118 1 ffffff
64 119 1 ffffff
65 119 1 ffffff
66 119 1 ffffff
67 119 1 ffffff
68 119 1 ffffff
69 119 1 ffffff
70 119 1 ffffff
71 119 1 ffffff
72 119 1 ffffff
73 119 1 ffffff
74 119 1 ffffff
75 119 1 ffffff
76 119 1 ffffff
77 119 1 ffffff
78 119 1 ffffff
79 119 1 ffffff
64 120 1 ffffff
65 120 1 ffffff
66 120 1 ffffff
67 120 1 ffffff
68 120 1 ffffff
69 120 1 ffffff
70 120 1 ffffff
71 120 1 ffffff
72 120 1 ffffff
73 120 1 ffffff
74 120 1 ffffff
75 120 1 ffffff
76 120 1 ffffff
77 120 1 ffffff
78 120 1 ffffff
79 120 1 ffffff
64 121 1 ffffff
65 121 1 ffffff
66 121 1 ffffff
67 121 1 ffffff
68 121 1 ffffff
69 121 1 ffffff
70 121 1 ffffff
71 121 1 ffffff
72 121 1 ffffff
73 121 1 ffffff
74 121 1 ffffff
75 121 1 ffffff
76 121 1 ffffff
77 121 1 ffffff
78 121 1 ffffff
79 121 1 ffffff
64 122 1 ffffff
65 122 1 ffffff
66 122 1 ffffff
67 122 1 ffffff
68 122 1 ffffff
69 122 1 ffffff
70 122 1 ffffff
71 122 1 ffffff
72 122 1 ffffff
73 122 1 ffffff
74 122 1 ffffff
75 122 1 ffffff
76 122 1 ffffff
77 122 1 ffffff
78 122 1 ffffff
79 122 1 ffffff
64 123 1 ffffff
65 123 1 ffffff
66 123 1 ffffff
67 123 1 ffffff
68 123 1 ffffff
69 123 1 ffffff
70 123 1 ffffff
71 123 1 ffffff
72 123 1 ffffff
73 123 1 ffffff
74 123 1 ffffff
75 123 1 ffffff
76 123 1 ffffff
77 123 1 ffffff
78 123 1 ffffff
79 123 1 ffffff
64 124 1 ffffff
65 124 1 ffffff
66 124 1 ffffff
67 124 1 ffffff
68 124 1 ffffff
69 124 1 ffffff
70 124 1 ffffff
71 124 1 ffffff
72 124 1 ffffff
73 124 1 ffffff
74 124 1 ffffff
75 124 1 ffffff
76 124 1 ffffff
77 124 1 ffffff
78 124 1 ffffff
79 124 1 ffffff
64 125 1 ffffff
65 125 1 ffffff
66 125 1 ffffff
67 125 1 ffffff
68 125 1 ffffff
69 125 1 ffffff
70 125 1 ffffff
71 125 1 ffffff
72 125 1 ffffff
73 125 1 ffffff
74 125 1 ffffff
75 125 1 ffffff
76 125 1 ffffff
77 125 1 ffffff
78 125 1 ffffff
79 125 1 ffffff
64 126 1 3f3f3f
65 126 1 3f3f3f
66 126 1 3f3f3f
67 126 1 3f3f3f
68 126 1 3f3f3f
69 126 1 3f3f3f
70 126 1 3f3f3f
71 126 1 3f3f3f
72 126 1 3f3f3f
73 126 1 3f3f3f
74 126 1 3f3f3f
75 126 1 3f3f3f
76 126 1 3f3f3f
77 126 1 3f3f3f
78 126 1 3f3f3f
79 126 1 3f3f3f
64 127 1 3f3f3f
65 127 1 3f3f3f
66 127 1 3f3f3f
67 127 1 3f3f3f
68 127 1 3f3f3f
69 127 1 3f3f3f
70 127 1 3f3f3f
71 127 1 3f3f3f
72 127 1 3f3f3f
73 127 1 3f3f3f
74 127 1 3f3f3f
75 127 1 3f3f3f
76 127 1 3f3f3f
77 127 1 3f3f3f
78 127 1 3f3f3f
79 127 1 3f3f3f
64 126 2 bfbfbf
65 126 2 bfbfbf
66 126 2 bfbfbf
67 126 2 bfbfbf
68 126 2 bfbfbf
69 126 2 bfbfbf
70 126 2 bfbfbf
71 126 2 bfbfbf
72 126 2 bfbfbf
73 126 2 bfbfbf
74 126 2 bfbfbf
75 126 2 bfbfbf
76 126 2 bfbfbf
77 126 2 bfbfbf
78 126 2 bfbfbf
79 126 2 bfbfbf
64 127 2 bfbfbf
65 127 2 bfbfbf
66 127 2 bfbfbf
67 127 2 bfbfbf
68 127 2 bfbfbf
69 127 2 bfbfbf
70 127 2 bfbfbf
71 127 2 bfbfbf
72 127 2 bfbfbf
73 127 2 bfbfbf
74 127 2 bfbfbf
75 127 2 bfbfbf
76 127 2 bfbfbf
77 127 2 bfbfbf
78 127 2 bfbfbf
79 127 2 bfbfbf
64 126 3 bfbfbf
65 126 3 bfbfbf
66 126 3 bfbfbf
67 126 3 bfbfbf
68 126 3 bfbfbf
69 126 3 bfbfbf
70 126 3 bfbfbf
71 126 3 bfbfbf
72 126 3 bfbfbf
73 126 3 bfbfbf
74 126 3 bfbfbf
75 126 3 bfbfbf
76 126 3 bfbfbf
77 126 3 bfbfbf
78 126 3 bfbfbf
79 126 3 bfbfbf
64 127 3 bfbfbf
65 127 3 bfbfbf
66 127 3 bfbfbf
67 127 3 bfbfbf
68 127 3 bfbfbf
69 127 3 bfbfbf
70 127 3 bfbfbf
71 127 3 bfbfbf
72 127 3 bfbfbf
73 127 3 bfbfbf
74 127 3 bfbfbf
75 127 3 bfbfbf
76 127 3 bfbfbf
77 127 3 bfbfbf
78 127 3 bfbfbf
79 127 3 bfbfbf
64 126 4 bfbfbf
65 126 4 bfbfbf
66 126 4 bfbfbf
67 126 4 bfbfbf
68 126 4 bfbfbf
69 126 4 bfbfbf
70 126 4 bfbfbf
71 126 4 bfbfbf
72 126 4 bfbfbf
73 126 4 bfbfbf
74 126 4 bfbfbf
75 126 4 bfbfbf
76 126 4 bfbfbf
77 126 4 bfbfbf
78 126 4 bfbfbf
79 126 4 bfbfbf
64 127 4 bfbfbf
65 127 4 bfbfbf
66 127 4 bfbfbf
67 127 4 bfbfbf
68 127 4 bfbfbf
69 127 4 bfbfbf
70 127 4 bfbfbf
71 127 4 bfbfbf
72 127 4 bfbfbf
73 127 4 bfbfbf
74 127 4 bfbfbf
75 127 4 bfbfbf
76 127 4 bfbfbf
77 127 4 bfbfbf
78 127 4 bfbfbf
79 127 4 bfbfbf
64 126 5 bfbfbf
65 126 5 bfbfbf
66 126 5 bfbfbf
67 126 5 000000
68 126 5 000000
69 126 5 000000
70 126 5 000000
71 126 5 000000
72 126 5 000000
73 126 5 bfbfbf
74 126 5 bfbfbf
75 126 5 000000
76 126 5 000000
77 126 5 000000
78 126 5 000000
79 126 5 000000
64 127 5 bfbfbf
65 127 5 bfbfbf
66 127 5 bfbfbf
67 127 5 000000
68 127 5 000000
69 127 5 000000
70 127 5 000000
71 127 5 000000
72 127 5 000000
73 127 5 bfbfbf
74 127 5 bfbfbf
75 127 5 000000
76 127 5 000000
77 127 5 000000
78 127 5 000000
79 127 5 000000
64 126 6 bfbfbf
65 126 6 bfbfbf
66 126 6 bfbfbf
67 126 6 000000
72 126 6 000000
73 126 6 bfbfbf
74 126 6 bfbfbf
75 126 6 000000
64 127 6 bfbfbf
65 127 6 bfbfbf
66 127 6 bfbfbf
67 127 6 000000
72 127 6 000000
73 127 6 bfbfbf
74 127 6 bfbfbf
75 127 6 000000
64 126 7 bfbfbf
65 126 7 bfbfbf
66 126 7 bfbfbf
67 126 7 000000
72 126 7 000000
73 126 7 bfbfbf
74 126 7 bfbfbf
75 126 7 000000
64 127 7 bfbfbf
65 127 7 bfbfbf
66 127 7 bfbfbf
67 127 7 000000
72 127 7 000000
73 127 7 bfbfbf
74 127 7 bfbfbf
75 127 7 000000
64 126 8 bfbfbf
65 126 8 bfbfbf
66 126 8 bfbfbf
67 126 8 000000
72 126 8 000000
73 126 8 bfbfbf
74 126 8 bfbfbf
75 126 8 000000
64 127 8 bfbfbf
65 127 8 bfbfbf
66 127 8 bfbfbf
67 127 8 000000
72 127 8 000000
73 127 8 bfbfbf
74 127 8 bfbfbf
75 127 8 000000
64 126 9 bfbfbf
65 126 9 bfbfbf
66 126 9 bfbfbf
67 126 9 000000
72 126 9 000000
73 126 9 bfbfbf
74 126 9 bfbfbf
75 126 9 000000
64 127 9 bfbfbf
65 127 9 bfbfbf
66 127 9 bfbfbf
67 127 9 000000
72 127 9 000000
73 127 9 bfbfbf
74 127 9 bfbfbf
75 127 9 000000
64 126 10 bfbfbf
65 126 10 bfbfbf
66 126 10 bfbfbf
67 126 10 000000
72 126 10 000000
73 126 10 bfbfbf
74 126 10 bfbfbf
75 126 10 000000
64 127 10 bfbfbf
65 127 10 bfbfbf
66 127 10 bfbfbf
67 127 10 000000
72 127 10 000000
73 127 10 bfbfbf
74 127 10 bfbfbf
75 127 10 000000
64 126 11 bfbfbf
65 126 11 bfbfbf
66 126 11 bfbfbf
67 126 11 000000
72 126 11 000000
73 126 11 bfbfbf
74 126 11 bfbfbf
75 126 11 000000
64 127 11 bfbfbf
65 127 11 bfbfbf
66 127 11 bfbfbf
67 127 11 000000
72 127 11 000000
73 127 11 bfbfbf
74 127 11 bfbfbf
75 127 11 000000
64 126 12 bfbfbf
65 126 12 bfbfbf
66 126 12 bfbfbf
67 126 12 000000
72 126 12 000000
73 126 12 bfbfbf
74 126 12 bfbfbf
75 126 12 000000
64 127 12 bfbfbf
65 127 12 bfbfbf
66 127 12 bfbfbf
67 127 12 000000
72 127 12 000000
73 127 12 bfbfbf
74 127 12 bfbfbf
75 127 12 000000
64 126 13 bfbfbf
65 126 13 bfbfbf
66 126 13 bfbfbf
67 126 13 000000
72 126 13 000000
73 126 13 bfbfbf
74 126 13 bfbfbf
75 126 13 000000
64 127 13 bfbfbf
65 127 13 bfbfbf
66 127 13 bfbfbf
67 127 13 000000
72 127 13 000000
73 127 13 bfbfbf
74 127 13 bfbfbf
75 127 13 000000
64 126 14 bfbfbf
65 126 14 bfbfbf
66 126 14 bfbfbf
67 126 14 000000
72 126 14 000000
73 126 14 bfbfbf
74 126 14 bfbfbf
75 126 14 000000
64 127 14 bfbfbf
65 127 14 bfbfbf
66 127 14 bfbfbf
67 127 14 000000
72 127 14 000000
73 127 14 bfbfbf
74 127 14 bfbfbf
75 127 14 000000
64 126 15 bfbfbf
65 126 15 bfbfbf
66 126 15 bfbfbf
67 126 15 000000
72 126 15 000000
73 126 15 bfbfbf
74 126 15 bfbfbf
75 126 15 000000
64 127 15 bfbfbf
65 127 15 bfbfbf
66 127 15 bfbfbf
67 127 15 000000
72 127 15 000000
73 127 15 bfbfbf
74 127 15 bfbfbf
75 127 15 000000
80 112 0 ffffff
81 112 0 ffffff
82 112 0 ffffff
83 112 0 ffffff
84 112 0 ffffff
85 112 0 ffffff
86 112 0 ffffff
87 112 0 ffffff
88 112 0 ffffff
89 112 0 ffffff
90 112 0 ffffff
91 112 0 ffffff
92 112 0 ffffff
93 112 0 ffffff
94 112 0 ffffff
95 112 0 ffffff
80 113 0 ffffff
81 113 0 ffffff
82 113 0 ffffff
83 113 0 ffffff
84 113 0 ffffff
85 113 0 ffffff
86 113 0 ffffff
87 113 0 ffffff
88 113 0 ffffff
89 113 0 ffffff
90 113 0 ffffff
91 113 0 ffffff
92 113 0 ffffff
93 113 0 ffffff
94 113 0 ffffff
95 113 0 ffffff
80 114 0 ffffff
81 114 0 ffffff
82 114 0 ffffff
83 114 0 ffffff
84 114 0 ffffff
85 114 0 ffffff
86 114 0 ffffff
87 114 0 ffffff
88 114 0 ffffff
89 114 0 ffffff
90 114 0 ffffff
91 114 0 ffffff
92 114 0 ffffff
93 114 0 ffffff
94 114 0 ffffff
95 114 0 ffffff
80 115 0 ffffff
81 115 0 ffffff
82 115 0 ffffff
83 115 0 ffffff
84 115 0 ffffff
85 115 0 ffffff
86 115 0 ffffff
87 115 0 ffffff
88 115 0 ffffff
89 115 0 ffffff
90 115 0 ffffff
91 115 0 ffffff
92 115 0 ffffff
93 115 0 ffffff
94 115 0 ffffff
95 115 0 ffffff
80 116 0 ffffff
81 116 0 ffffff
82 116 0 ffffff
83 116 0 ffffff
84 116 0 ffffff
85 116 0 ffffff
86 116 0 ffffff
87 116 0 ffffff
88 116 0 ffffff
89 116 0 ffffff
90 116 0 ffffff
91 116 0 ffffff
92 116 0 ffffff
93 116 0 ffffff
94 116 0 ffffff
95 116 0 ffffff
80 117 0 ffffff
81 117 0 ffffff
82 117 0 ffffff
83 117 0 ffffff
84 117 0 ffffff
85 117 0 ffffff
86 117 0 ffffff
87 117 0 ffffff
88 117 0 ffffff
89 117 0 ffffff
90 117 0 ffffff
91 117 0 ffffff
92 117 0 ffffff
93 117 0 ffffff
94 117 0 ffffff
95 117 0 ffffff
80 118 0 ffffff
81 118 0 ffffff
82 118 0 ffffff
83 118 0 ffffff
84 118 0 ffffff
85 118 0 ffffff
86 118 0 ffffff
87 118 0 ffffff
88 118 0 ffffff
89 118 0 ffffff
90 118 0 ffffff
91 118 0 ffffff
92 118 0 ffffff
93 118 0 ffffff
94 118 0 ffffff
95 118 0 ffffff
80 119 0 ffffff
81 119 0 ffffff
82 119 0 ffffff
83 119 0 ffffff
84 119 0 ffffff
85 119 0 ffffff
86 119 0 ffffff
87 119 0 ffffff
88 119 0 ffffff
89 119 0 ffffff
90 119 0 ffffff
91 119 0 ffffff
92 119 0 ffffff
93 119 0 ffffff
94 119 0 ffffff
95 119 0 ffffff
80 120 0 ffffff
81 120 0 ffffff
82 120 0 ffffff
83 120 0 ffffff
84 120 0 ffffff
85 120 0 ffffff
86 120 0 ffffff
87 120 0 ffffff
88 120 0 ffffff
89 120 0 ffffff
90 120 0 ffffff
91 120 0 ffffff
92 120 0 ffffff
93 120 0 ffffff
94 120 0 ffffff
95 120 0 ffffff
80 121 0 ffffff
81 121 0 ffffff
82 121 0 ffffff
83 121 0 ffffff
84 121 0 ffffff
85 121 0 ffffff
86 121 0 ffffff
87 121 0 ffffff
88 121 0 ffffff
89 121 0 ffffff
90 121 0 ffffff
91 121 0 ffffff
92 121 0 ffffff
93 121 0 ffffff
94 121 0 ffffff
95 121 0 ffffff
80 122 0 ffffff
81 122 0 ffffff
82 122 0 ffffff
83 122 0 ffffff
84 122 0 ffffff
85 122 0 ffffff
86 122 0 ffffff
87 122 0 ffffff
88 122 0 ffffff
89 122 0 ffffff
90 122 0 ffffff
91 122 0 ffffff
92 122 0 ffffff
93 122 0 ffffff
94 122 0 ffffff
95 122 0 ffffff
80 123 0 ffffff
81 123 0 ffffff
82 123 0 ffffff
83 123 0 ffffff
84 123 0 ffffff
85 123 0 ffffff
86 123 0 ffffff
87 123 0 ffffff
88 123 0 ffffff
89 123 0 ffffff
90 123 0 ffffff
91 123 0 ffffff
92 123 0 ffffff
93 123 0 ffffff
94 123 0 ffffff
95 123 0 ffffff
80 124 0 ffffff
81 124 0 ffffff
82 124 0 ffffff
83 124 0 ffffff
84 124 0 ffffff
85 124 0 ffffff
86 124 0 ffffff
87 124 0 ffffff
88 124 0 ffffff
89 124 0 ffffff
90 124 0 ffffff
91 124 0 ffffff
92 124 0 ffffff
93 124 0 ffffff
94 124 0 ffffff
95 124 0 ffffff
80 125 0 ffffff
81 125 0 ffffff
82 125 0 ffffff
83 125 0 ffffff
84 125 0 ffffff
85 125 0 ffffff
86 125 0 ffffff
87 125 0 ffffff
88 125 0 ffffff
89 125 0 ffffff
90 125 0 ffffff
91 125 0 ffffff
92 125 0 ffffff
93 125 0 ffffff
94 125 0 ffffff
95 125 0 ffffff
80 126 0 3f3f3f
81 126 0 3f3f3f
82 126 0 3f3f3f
83 126 0 3f3f3f
84 126 0 3f3f3f
85 126 0 3f3f3f
86 126 0 3f3f3f
87 126 0 3f3f3f
88 126 0 3f3f3f
89 126 0 3f3f3f
90 126 0 3f3f3f
91 126 0 3f3f3f
92 126 0 3f3f3f
93 126 0 3f3f3f
94 126 0 3f3f3f
95 126 0 3f3f3f
80 127 0 3f3f3f
81 127 0 3f3f3f
82 127 0 3f3f3f
83 127 0 3f3f3f
84 127 0 3f3f3f
85 127 0 3f3f3f
86 127 0 3f3f3f
87 127 0 3f3f3f
88 127 0 3f3f3f
89 127 0 3f3f3f
90 127 0 3f3f3f
91 127 0 3f3f3f
92 127 0 3f3f3f
93 127 0 3f3f3f
94 127 0 3f3f3f
95 127 0 3f3f3f
80 112 1 ffffff
81 112 1 ffffff
82 112 1 ffffff
83 112 1 ffffff
84 112 1 ffffff
85 112 1 ffffff
86 112 1 ffffff
87 112 1 ffffff
88 112 1 ffffff
89 112 1 ffffff
90 112 1 ffffff
91 112 1 ffffff
92 112 1 ffffff
93 112 1 ffffff
94 112 1 ffffff
95 112 1 ffffff
80 113 1 ffffff
81 113 1 ffffff
82 113 1 ffffff
83 113 1 ffffff
84 113 1 ffffff
85 113 1 ffffff
86 113 1 ffffff
87 113 1 ffffff
88 113 1 ffffff
89 113 1 ffffff
90 113 1 ffffff
91 113 1 ffffff
92 113 1 ffffff
93 113 1 ffffff
94 113 1 ffffff
95 113 1 ffffff
80 114 1 ffffff
81 114 1 ffffff
82 114 1 ffffff
83 114 1 ffffff
84 114 1 ffffff
85 114 1 ffffff
86 114 1 ffffff
87 114 1 ffffff
88 114 1 ffffff
89 114 1 ffffff
90 114 1 ffffff
91 114 1 ffffff
92 114 1 ffffff
93 114 1 ffffff
94 114 1 ffffff
95 114 1 ffffff
80 115 1 ffffff
